21:41:18:005,0.231054,0.0118756,0.684616,0.231087,0.0117016,0.689478
21:41:46:971,0.282611,0.0362139,0.706888,0.286622,0.038556,0.703654
21:41:47:071,0.284234,0.0372203,0.705843,0.287406,0.0394937,0.702604
21:41:47:171,0.285475,0.0381695,0.705019,0.287659,0.0399782,0.700148
21:41:47:271,0.28635,0.0389067,0.703832,0.287482,0.0399116,0.697162
21:41:47:371,0.286982,0.0394954,0.701774,0.287022,0.0394351,0.694777
21:41:47:472,0.287437,0.039716,0.699184,0.286253,0.0384081,0.692336
21:41:47:572,0.28739,0.0397147,0.696244,0.28591,0.0376222,0.689605
21:41:47:672,0.286921,0.0395009,0.693632,0.285594,0.0371225,0.687312
21:41:47:772,0.286486,0.0391332,0.691166,0.284766,0.0362012,0.684868
21:41:47:873,0.28591,0.0384108,0.688699,0.283669,0.03518,0.682936
21:41:47:973,0.285141,0.0374311,0.686365,0.282904,0.0343027,0.6812
21:41:48:073,0.284301,0.0364202,0.684179,0.282122,0.0335524,0.678836
21:41:48:173,0.283437,0.035438,0.682131,0.28117,0.0325671,0.676344
21:41:48:273,0.28255,0.0344281,0.679898,0.280208,0.0314636,0.674413
21:41:48:374,0.281656,0.0334306,0.677631,0.279217,0.0304301,0.672807
21:41:48:474,0.280698,0.032311,0.675631,0.278386,0.0297146,0.67162
21:41:48:574,0.279712,0.0313097,0.673994,0.277063,0.0288198,0.669919
21:41:48:674,0.278762,0.0303275,0.672304,0.276048,0.0280485,0.668461
21:41:48:774,0.277712,0.0294524,0.670725,0.274679,0.0271597,0.66678
21:41:48:875,0.27652,0.0285454,0.6691,0.273149,0.0263005,0.664494
21:41:48:975,0.275203,0.027698,0.667332,0.272209,0.0260711,0.661742
21:41:49:075,0.27394,0.0269443,0.66527,0.271871,0.0263089,0.658357
21:41:49:176,0.272972,0.0266113,0.662736,0.27194,0.0268332,0.654971
21:41:49:276,0.2724,0.0265275,0.659726,0.272003,0.0275744,0.652442
21:41:49:376,0.272173,0.0265087,0.656818,0.27196,0.0281796,0.65034
21:41:49:476,0.272038,0.0266535,0.654173,0.27166,0.0287222,0.647718
21:41:49:576,0.271957,0.0270175,0.651554,0.271128,0.0289418,0.645413
21:41:49:677,0.271755,0.0274085,0.648943,0.270354,0.0289982,0.642911
21:41:49:777,0.271193,0.0278428,0.646575,0.269441,0.028841,0.640225
21:41:49:877,0.270553,0.0281294,0.644155,0.268663,0.0287023,0.638028
21:41:49:979,0.26979,0.0282216,0.641655,0.267988,0.028876,0.636305
21:41:50:078,0.269088,0.02829,0.639403,0.267512,0.0289176,0.635022
21:41:50:178,0.268395,0.0284074,0.637516,0.26724,0.0288446,0.634416
21:41:50:278,0.267917,0.0284785,0.636101,0.267096,0.0288183,0.634202
21:41:50:378,0.26751,0.0285537,0.635237,0.267028,0.0288251,0.633984
21:41:50:478,0.2672,0.0286372,0.634671,0.266831,0.0286794,0.633697
21:41:50:578,0.266976,0.0286892,0.634343,0.266575,0.028275,0.633801
21:41:50:679,0.266806,0.0286839,0.634077,0.26647,0.027501,0.635344
21:41:50:779,0.266687,0.0286711,0.634076,0.26656,0.0256461,0.640346
21:41:50:879,0.266495,0.0281579,0.635509,0.266554,0.0241791,0.644675
21:41:50:979,0.266289,0.027099,0.638362,0.26663,0.0223896,0.650239
21:41:51:080,0.266093,0.0256317,0.642542,0.266601,0.0212103,0.654742
21:41:51:180,0.26598,0.0240838,0.647177,0.266298,0.0201398,0.659659
21:41:51:280,0.265998,0.0226591,0.651748,0.265688,0.0190552,0.664065
21:41:51:380,0.265817,0.0213206,0.656528,0.264889,0.0179286,0.668018
21:41:51:480,0.265339,0.0200298,0.661099,0.26425,0.0168819,0.67171
21:41:51:581,0.264803,0.018836,0.665304,0.263043,0.0160084,0.675748
21:41:51:681,0.264121,0.0177554,0.669413,0.261881,0.0151086,0.680269
21:41:51:781,0.26329,0.0167141,0.673527,0.260621,0.0144291,0.684246
21:41:51:881,0.262307,0.0158218,0.677698,0.25931,0.0136559,0.68875
21:41:51:981,0.261082,0.0148876,0.682419,0.258055,0.0129673,0.694162
21:41:52:082,0.259845,0.0141455,0.687015,0.25677,0.0126514,0.699886
21:41:52:182,0.258624,0.0134978,0.691929,0.255757,0.012549,0.704173
21:41:52:283,0.257385,0.0131115,0.696864,0.254482,0.0123951,0.708427
21:41:52:383,0.256176,0.0128236,0.701456,0.253076,0.0120737,0.711644
21:41:52:483,0.254872,0.0125272,0.705741,0.251276,0.0113662,0.71425
21:41:52:583,0.253667,0.0120612,0.709229,0.249321,0.0103565,0.715927
21:41:52:683,0.25237,0.0114964,0.711921,0.246809,0.00904224,0.717668
21:41:52:784,0.250657,0.0106132,0.714125,0.243886,0.00796403,0.719911
21:41:52:884,0.248321,0.00964241,0.716292,0.240313,0.006813,0.72222
21:41:52:984,0.245469,0.00854043,0.718574,0.236536,0.00537739,0.723824
21:41:53:084,0.242196,0.00733548,0.720604,0.232686,0.00390603,0.724974
21:41:53:184,0.238611,0.00604641,0.722424,0.228257,0.00239996,0.726433
21:41:53:285,0.234401,0.00467218,0.724439,0.223554,0.00101285,0.727422
21:41:53:385,0.229965,0.00324811,0.726234,0.218338,-0.000489983,0.728164
21:41:53:485,0.225255,0.00178981,0.727612,0.214898,-0.00172663,0.728049
21:41:53:585,0.220778,0.000390263,0.728361,0.211313,-0.00285576,0.727825
21:41:53:686,0.216704,-0.000908967,0.72864,0.208297,-0.00338431,0.728015
21:41:53:786,0.213134,-0.00194639,0.728669,0.205162,-0.00401273,0.727939
21:41:53:886,0.209754,-0.00279293,0.72862,0.202652,-0.0046138,0.727451
21:41:53:986,0.206674,-0.00352983,0.728373,0.199323,-0.00538967,0.726928
21:41:54:086,0.203675,-0.00427461,0.727939,0.196024,-0.00614234,0.726298
21:41:54:187,0.200542,-0.00499276,0.72745,0.19246,-0.00713729,0.725235
21:41:54:287,0.197279,-0.00579285,0.726767,0.188819,-0.00815964,0.723858
21:41:54:387,0.193831,-0.00670196,0.72579,0.185888,-0.00877682,0.722807
21:41:54:487,0.190569,-0.00753942,0.724655,0.183774,-0.00927306,0.721704
21:41:54:588,0.187749,-0.00824829,0.723482,0.182051,-0.00989894,0.719924
21:41:54:688,0.18522,-0.00888457,0.722204,0.181219,-0.0102773,0.718411
21:41:54:788,0.183342,-0.0094597,0.720757,0.180449,-0.0106662,0.716589
21:41:54:888,0.182008,-0.00999459,0.719179,0.179868,-0.0109912,0.714632
21:41:54:989,0.181017,-0.0104102,0.717412,0.179614,-0.0113557,0.712031
21:41:55:089,0.180342,-0.0108312,0.715325,0.179826,-0.0117075,0.709444
21:41:55:189,0.179983,-0.0111647,0.713097,0.18044,-0.0118732,0.706646
21:41:55:289,0.179985,-0.0114485,0.710682,0.181352,-0.0118986,0.703272
21:41:55:390,0.180307,-0.0116859,0.707884,0.182094,-0.0119729,0.699999
21:41:55:490,0.18089,-0.0118532,0.70475,0.182616,-0.0122006,0.696251
21:41:55:590,0.181552,-0.0119884,0.701445,0.182886,-0.012215,0.692902
21:41:55:690,0.182046,-0.0120922,0.698086,0.18305,-0.0123634,0.689061
21:41:55:791,0.182469,-0.0121807,0.6945,0.18326,-0.0125825,0.684066
21:41:55:891,0.182764,-0.0122785,0.690581,0.18355,-0.0127063,0.680211
21:41:55:991,0.183104,-0.012416,0.686371,0.183885,-0.0125166,0.676976
21:41:56:092,0.183354,-0.0124539,0.682495,0.184352,-0.0122298,0.674533
21:41:56:192,0.1838,-0.0124831,0.678813,0.185001,-0.0117307,0.672268
21:41:56:292,0.184201,-0.0125048,0.676011,0.185796,-0.0113526,0.670028
21:41:56:392,0.184716,-0.0124063,0.673499,0.186499,-0.0110545,0.667811
21:41:56:492,0.185398,-0.0121854,0.671099,0.187071,-0.0103733,0.665301
21:41:56:593,0.18606,-0.0117688,0.6688,0.187172,-0.0100403,0.663322
21:41:56:693,0.186591,-0.0112222,0.666608,0.187172,-0.00965769,0.661172
21:41:56:793,0.186906,-0.0107388,0.664419,0.187344,-0.0086169,0.657442
21:41:56:893,0.187062,-0.0100551,0.661767,0.187678,-0.00791222,0.654407
21:41:56:994,0.187244,-0.00928867,0.658817,0.188225,-0.00706038,0.651858
21:41:57:094,0.187605,-0.00851114,0.656029,0.189131,-0.00598832,0.649511
21:41:57:194,0.188107,-0.00763166,0.653358,0.190096,-0.00506655,0.648182
21:41:57:294,0.188724,-0.00666463,0.651124,0.191218,-0.00375745,0.646096
21:41:57:394,0.189359,-0.00555463,0.649185,0.192064,-0.00264526,0.644109
21:41:57:495,0.190083,-0.00441555,0.64728,0.192777,-0.00146178,0.642167
21:41:57:595,0.190887,-0.00326821,0.645391,0.193958,-0.000572145,0.64057
21:41:57:695,0.191878,-0.00217313,0.643516,0.195242,0.000418707,0.63939
21:41:57:795,0.193037,-0.00112201,0.64186,0.196887,0.00149578,0.638204
21:41:57:896,0.194319,-4.30822e-05,0.640421,0.199241,0.00300577,0.636657
21:41:57:996,0.196046,0.00116652,0.639035,0.201014,0.0042594,0.635493
21:41:58:096,0.197898,0.00240735,0.637612,0.202766,0.00519581,0.634407
21:41:58:196,0.199786,0.00356666,0.636277,0.204003,0.00636319,0.633536
21:41:58:296,0.201451,0.00467842,0.635192,0.206401,0.008203,0.632788
21:41:58:397,0.203332,0.00601084,0.634187,0.209417,0.0102445,0.63238
21:41:58:497,0.205719,0.00763633,0.632986,0.213014,0.0122426,0.632354
21:41:58:597,0.208618,0.00943063,0.631944,0.216712,0.0139478,0.632467
21:41:58:697,0.211863,0.0112699,0.631481,0.220583,0.015597,0.632746
21:41:58:798,0.215392,0.0130619,0.631351,0.223501,0.0168334,0.632786
21:41:58:898,0.218785,0.0147038,0.631462,0.226846,0.0182109,0.633792
21:41:58:998,0.22211,0.0161871,0.631924,0.230754,0.0195125,0.635926
21:41:59:098,0.225591,0.0175923,0.633058,0.234066,0.0204309,0.637657
21:41:59:199,0.229076,0.0188379,0.634606,0.237086,0.0213434,0.63928
21:41:59:299,0.232408,0.019924,0.636163,0.240935,0.0229861,0.641229
21:41:59:399,0.235801,0.0210991,0.63805,0.244116,0.0245222,0.642349
21:41:59:499,0.239271,0.0224737,0.639645,0.247927,0.0259466,0.643738
21:41:59:599,0.242741,0.0239006,0.641036,0.252469,0.0284025,0.64536
21:41:59:700,0.246551,0.025589,0.642695,0.258402,0.0322841,0.647117
21:41:59:800,0.251077,0.0280084,0.644371,0.263071,0.0356961,0.648443
21:41:59:900,0.255914,0.030971,0.645852,0.267887,0.0392676,0.65021
21:42:00:000,0.2607,0.0342704,0.647482,0.271588,0.0419904,0.651766
21:42:00:101,0.26519,0.0374893,0.649076,0.275666,0.0452443,0.653412
21:42:00:201,0.269537,0.0406309,0.650633,0.279402,0.0483522,0.654894
21:42:00:301,0.273552,0.0437677,0.652306,0.281919,0.0502096,0.656039
21:42:00:401,0.277145,0.0465732,0.6537,0.284855,0.0523264,0.657343
21:42:00:501,0.280385,0.0490479,0.655191,0.28743,0.0542975,0.65866
21:42:00:602,0.283688,0.0514882,0.656588,0.290089,0.0565233,0.6603
21:42:00:702,0.286094,0.0533996,0.657807,0.292526,0.0585205,0.661976
21:42:00:802,0.288989,0.0557321,0.659515,0.295038,0.061025,0.663491
21:42:00:902,0.291429,0.0578854,0.661134,0.298071,0.0636906,0.665412
21:42:01:002,0.294042,0.060192,0.662762,0.300197,0.065643,0.66669
21:42:01:103,0.296622,0.0624333,0.66431,0.302524,0.0674957,0.668963
21:42:01:203,0.299033,0.0645405,0.66604,0.30415,0.0681195,0.671278
21:42:01:303,0.301168,0.0662319,0.668008,0.306083,0.069706,0.672898
21:42:01:403,0.303206,0.0676541,0.669923,0.308151,0.0720546,0.674418
21:42:01:503,0.305188,0.0693511,0.671778,0.309176,0.072816,0.675941
21:42:01:604,0.306956,0.0708833,0.673419,0.310531,0.0742523,0.677412
21:42:01:705,0.308455,0.0722192,0.674972,0.311888,0.0760253,0.678978
21:42:01:804,0.309865,0.0737293,0.676585,0.313415,0.0780289,0.680306
21:42:01:904,0.311298,0.0753843,0.678077,0.315445,0.0807206,0.682104
21:42:02:005,0.312929,0.0773969,0.679605,0.316793,0.0827443,0.683543
21:42:02:105,0.314493,0.079542,0.681144,0.318238,0.0844241,0.687175
21:42:02:205,0.315986,0.0815756,0.683349,0.319106,0.0856334,0.691315
21:42:02:305,0.317317,0.0833566,0.68625,0.319402,0.0863392,0.694533
21:42:02:406,0.318302,0.084695,0.68945,0.319697,0.0866067,0.697973
21:42:02:506,0.318956,0.0856656,0.69276,0.319807,0.08536,0.703098
21:42:02:606,0.319386,0.0859266,0.696644,0.318628,0.0824829,0.707973
21:42:02:706,0.319098,0.085466,0.700978,0.317286,0.079964,0.711155
21:42:02:807,0.318429,0.0841997,0.705042,0.315245,0.076861,0.71498
21:42:02:907,0.31753,0.0820857,0.708788,0.313053,0.0743992,0.719751
21:42:03:007,0.316097,0.079589,0.712817,0.311181,0.0729726,0.723983
21:42:03:107,0.314414,0.0772827,0.716989,0.309006,0.071358,0.72799
21:42:03:207,0.312393,0.0751521,0.72132,0.30714,0.0697232,0.730743
21:42:03:308,0.310437,0.0731427,0.725148,0.304705,0.0672709,0.733456
21:42:03:408,0.308271,0.071014,0.728468,0.302013,0.0641459,0.735412
21:42:03:508,0.305929,0.0685638,0.731232,0.298718,0.0600281,0.736921
21:42:03:608,0.303236,0.0655294,0.733605,0.295405,0.0561945,0.73836
21:42:03:709,0.300069,0.0620463,0.73595,0.291518,0.0525938,0.740686
21:42:03:809,0.2965,0.0583517,0.73843,0.286756,0.0490015,0.744133
21:42:03:909,0.292542,0.054672,0.741087,0.28215,0.046075,0.747413
21:42:04:009,0.288327,0.0512726,0.743809,0.276928,0.0425282,0.750251
21:42:04:110,0.283662,0.0478764,0.746708,0.272171,0.038842,0.751583
21:42:04:210,0.278896,0.0443349,0.749168,0.2666,0.0343425,0.752176
21:42:04:310,0.273908,0.0405616,0.750803,0.260727,0.0299613,0.75265
21:42:04:410,0.268541,0.036505,0.751896,0.25426,0.0257095,0.753235
21:42:04:511,0.26293,0.0323638,0.752536,0.249112,0.0227783,0.753915
21:42:04:611,0.257157,0.0285462,0.753212,0.244427,0.0204221,0.754662
21:42:04:711,0.251804,0.0252211,0.753903,0.2383,0.0175705,0.755504
21:42:04:811,0.246366,0.0221694,0.754574,0.233503,0.0154878,0.756047
21:42:04:911,0.240449,0.0191555,0.755298,0.229566,0.0138716,0.756561
21:42:05:012,0.23584,0.0169377,0.755865,0.224029,0.0118589,0.757023
21:42:05:112,0.231116,0.0148844,0.756365,0.219118,0.0101398,0.757222
21:42:05:212,0.22624,0.012981,0.756765,0.212466,0.00785504,0.757168
21:42:05:312,0.220865,0.0110587,0.75701,0.205077,0.00538505,0.756835
21:42:05:413,0.214684,0.00894446,0.757013,0.196844,0.00290346,0.75622
21:42:05:513,0.207827,0.006666,0.75667,0.19011,0.000684846,0.754559
21:42:05:613,0.200677,0.00439697,0.755986,0.183548,-0.00125845,0.752661
21:42:05:713,0.193772,0.00223058,0.754697,0.177069,-0.00285628,0.750558
21:42:05:814,0.186992,0.000229698,0.753085,0.170753,-0.00431984,0.748121
21:42:05:914,0.18034,-0.00154208,0.751198,0.164759,-0.00565322,0.745538
21:42:06:014,0.173986,-0.00312379,0.749,0.159802,-0.00676354,0.742933
21:42:06:114,0.168088,-0.00456879,0.74657,0.15665,-0.00765427,0.740627
21:42:06:215,0.163206,-0.00581442,0.744122,0.154707,-0.00859905,0.737688
21:42:06:315,0.159405,-0.00691692,0.741557,0.153513,-0.00958931,0.734359
21:42:06:415,0.156601,-0.00796328,0.738853,0.152779,-0.0107874,0.729751
21:42:06:515,0.154779,-0.00907624,0.735405,0.153301,-0.0118828,0.725039
21:42:06:615,0.153772,-0.0101929,0.73143,0.155367,-0.0130258,0.720459
21:42:06:716,0.153991,-0.0113099,0.727085,0.158492,-0.0136398,0.716141
21:42:06:816,0.15539,-0.0123089,0.722676,0.161758,-0.0142774,0.712583
21:42:06:916,0.157381,-0.0131539,0.718685,0.164833,-0.0148297,0.70818
21:42:07:016,0.159814,-0.0138415,0.714634,0.16708,-0.0149769,0.704649
21:42:07:116,0.162377,-0.0143939,0.710604,0.170006,-0.0150925,0.699202
21:42:07:217,0.164964,-0.0147069,0.706345,0.172245,-0.014897,0.695306
21:42:07:317,0.167657,-0.0149551,0.701904,0.175088,-0.0143701,0.691449
21:42:07:417,0.170422,-0.0151009,0.697629,0.17747,-0.0137185,0.688355
21:42:07:517,0.173003,-0.0149535,0.693901,0.180213,-0.0127806,0.685037
21:42:07:617,0.175793,-0.0143916,0.690235,0.182186,-0.0116914,0.681693
21:42:07:718,0.178259,-0.013553,0.686803,0.183791,-0.0104046,0.677855
21:42:07:818,0.180532,-0.0125155,0.683195,0.184726,-0.00942388,0.674131
21:42:07:918,0.18231,-0.0113693,0.679575,0.185723,-0.00784887,0.667895
21:42:08:018,0.183976,-0.0100772,0.675062,0.186974,-0.00646613,0.661725
21:42:08:118,0.185538,-0.00872599,0.669703,0.188235,-0.00540399,0.657669
21:42:08:219,0.186839,-0.00746022,0.664744,0.189668,-0.00410133,0.653341
21:42:08:319,0.188101,-0.00614725,0.65996,0.190678,-0.00321197,0.649585
21:42:08:419,0.189197,-0.00493153,0.65568,0.191349,-0.00208227,0.645955
21:42:08:519,0.19015,-0.00380268,0.651643,0.192845,-0.00107977,0.641921
21:42:08:620,0.19123,-0.00272507,0.647647,0.194686,-6.16396e-06,0.640047
21:42:08:720,0.192305,-0.00165131,0.644467,0.196713,0.00103117,0.63819
21:42:08:820,0.193632,-0.000545326,0.641961,0.199077,0.0020866,0.635315
21:42:08:920,0.195458,0.000556325,0.639425,0.201376,0.00319747,0.633053
21:42:09:020,0.197546,0.00164304,0.636897,0.204147,0.0047215,0.630898
21:42:09:121,0.199954,0.0028446,0.634516,0.206354,0.00613998,0.629287
21:42:09:221,0.202398,0.00412771,0.632336,0.207344,0.00752868,0.627478
21:42:09:321,0.204436,0.00544889,0.630354,0.207904,0.00923301,0.624087
21:42:09:421,0.205966,0.00694362,0.627967,0.208072,0.0101539,0.622079
21:42:09:521,0.207086,0.00847128,0.625321,0.209095,0.0119135,0.619861
21:42:09:622,0.207841,0.00981111,0.623077,0.212053,0.0140425,0.618217
21:42:09:722,0.209079,0.0112147,0.621258,0.216141,0.0163051,0.617542
21:42:09:822,0.211731,0.0133378,0.619344,0.220295,0.0187276,0.617494
21:42:09:923,0.215008,0.0155038,0.617842,0.224789,0.0214725,0.617205
21:42:10:023,0.218863,0.0178648,0.616761,0.229606,0.0242791,0.616736
21:42:10:123,0.223117,0.0204278,0.616129,0.234838,0.0270677,0.616829
21:42:10:223,0.227754,0.0230907,0.615857,0.240128,0.0299685,0.617707
21:42:10:323,0.232715,0.0258712,0.616051,0.245069,0.0329858,0.618543
21:42:10:424,0.237686,0.0287347,0.616632,0.248499,0.035177,0.618763
21:42:10:524,0.242269,0.0314844,0.617108,0.251649,0.0375132,0.618678
21:42:10:624,0.246203,0.0340336,0.61753,0.254383,0.039671,0.618388
21:42:10:725,0.249645,0.0363834,0.617776,0.257715,0.0420804,0.618312
21:42:10:825,0.252933,0.0386738,0.617875,0.261206,0.0444192,0.61891
21:42:10:925,0.256273,0.0410472,0.61804,0.264991,0.046732,0.620072
21:42:11:025,0.259751,0.0433959,0.618588,0.269182,0.0500892,0.621391
21:42:11:125,0.263475,0.04601,0.619566,0.273459,0.0538053,0.622404
21:42:11:226,0.267404,0.0489996,0.620527,0.278326,0.0583188,0.623164
21:42:11:326,0.271723,0.0526337,0.621369,0.282033,0.0619524,0.623837
21:42:11:426,0.275902,0.0564425,0.622337,0.284374,0.0641416,0.624251
21:42:11:526,0.279545,0.0597596,0.623064,0.286961,0.0662451,0.624643
21:42:11:627,0.282683,0.0625912,0.623597,0.289195,0.0674276,0.625304
21:42:11:727,0.285463,0.0648184,0.624192,0.290906,0.06788,0.626329
21:42:11:827,0.287795,0.0663097,0.624987,0.292735,0.0677986,0.628148
21:42:11:927,0.289854,0.0671738,0.626123,0.294674,0.0677145,0.630414
21:42:12:028,0.291827,0.0676641,0.62755,0.29595,0.0675512,0.632267
21:42:12:128,0.293498,0.0680497,0.629353,0.296771,0.0663896,0.634908
21:42:12:228,0.294835,0.0681196,0.631472,0.297703,0.0643243,0.63827
21:42:12:328,0.295955,0.0673817,0.634007,0.298421,0.0616721,0.643002
21:42:12:429,0.296902,0.0657323,0.637236,0.29846,0.0590557,0.647232
21:42:12:529,0.297568,0.0635472,0.641148,0.297611,0.0560076,0.651272
21:42:12:629,0.297785,0.0609806,0.644977,0.296469,0.0528816,0.654861
21:42:12:729,0.297648,0.0580831,0.64867,0.295071,0.0504837,0.657988
21:42:12:830,0.297037,0.0552027,0.652216,0.293993,0.0486789,0.660708
21:42:12:930,0.296005,0.0526855,0.65563,0.293222,0.0474379,0.662914
21:42:13:030,0.295099,0.0505799,0.658504,0.292417,0.0462135,0.66491
21:42:13:130,0.294188,0.0487813,0.661041,0.29134,0.0450897,0.666395
21:42:13:230,0.293145,0.0472413,0.663268,0.29043,0.0439783,0.667465
21:42:13:331,0.292187,0.0459667,0.664957,0.289547,0.0430769,0.668572
21:42:13:431,0.291156,0.0447735,0.666502,0.2884,0.0418738,0.670446
21:42:13:531,0.290132,0.0436324,0.667964,0.287474,0.0409354,0.671919
21:42:13:632,0.289023,0.0424885,0.669619,0.286746,0.0402323,0.673058
21:42:13:732,0.288009,0.041476,0.671142,0.286097,0.0396685,0.673915
21:42:13:832,0.287246,0.0407584,0.672247,0.285353,0.0390169,0.675126
21:42:13:932,0.286484,0.0400218,0.673375,0.284484,0.0380579,0.676759
21:42:14:032,0.285625,0.0392215,0.674772,0.283403,0.0368968,0.678777
21:42:14:132,0.284756,0.0383652,0.676287,0.282029,0.0353297,0.681975
21:42:14:233,0.283762,0.0372122,0.678362,0.280268,0.0332041,0.685888
21:42:14:333,0.282368,0.0357513,0.681214,0.277859,0.030692,0.691048
21:42:14:433,0.280702,0.0339265,0.684778,0.275569,0.0286449,0.695861
21:42:14:533,0.278717,0.0319425,0.688967,0.272875,0.0267893,0.700919
21:42:14:634,0.276413,0.0299312,0.693667,0.269899,0.0250013,0.706256
21:42:14:734,0.273794,0.027964,0.698625,0.26696,0.0237315,0.710994
21:42:14:834,0.271086,0.0262224,0.703514,0.264117,0.0226563,0.715018
21:42:14:935,0.268227,0.0247054,0.70826,0.261247,0.0214261,0.71847
21:42:15:035,0.265383,0.0233613,0.712436,0.258514,0.0204108,0.721207
21:42:15:135,0.262566,0.0221623,0.716101,0.254915,0.0189395,0.724292
21:42:15:235,0.259529,0.0208883,0.719446,0.25039,0.0170449,0.725972
21:42:15:335,0.256004,0.0194347,0.722265,0.245557,0.0148835,0.726426
21:42:15:436,0.251806,0.017725,0.72459,0.239924,0.0122796,0.72666
21:42:15:536,0.246938,0.0157176,0.726312,0.230101,0.00709509,0.727431
21:42:15:636,0.240518,0.0128086,0.727404,0.220758,0.00336727,0.728687
21:42:15:736,0.232771,0.00935572,0.728271,0.210541,0.000327952,0.729299
21:42:15:837,0.224061,0.00589807,0.728949,0.202615,-0.00133987,0.728731
21:42:15:937,0.215218,0.00300112,0.729208,0.196189,-0.00234357,0.726876
21:42:16:037,0.207233,0.000768654,0.728645,0.192246,-0.00289985,0.725275
21:42:16:137,0.200689,-0.000832171,0.727506,0.187864,-0.00384241,0.722409
21:42:16:237,0.195093,-0.00205638,0.725884,0.184201,-0.00535858,0.719057
